week,season_year,month,drive_id,uarter,time,pos_team,def_team,home,pos_division,def_division,yardline,down,yards_to_go,play_type,play_direction,yards,game_time
10,2014,11,17,3,2546,CHI,GB,0,NFC-NORTH,NFC-NORTH,3,3,14,0,center,9,Prime
10,2014,11,18,3,2509,GB,CHI,1,NFC-NORTH,NFC-NORTH,51,1,8,1,short right,0,Prime
10,2014,11,18,3,2504,GB,CHI,1,NFC-NORTH,NFC-NORTH,51,2,8,0,right tackle,6,Prime
10,2014,11,18,3,2456,GB,CHI,1,NFC-NORTH,NFC-NORTH,88,3,2,1,short left,0,Prime
10,2014,11,19,3,2443,CHI,GB,0,NFC-NORTH,NFC-NORTH,18,1,10,1,short middle,7,Prime
10,2014,11,19,3,2409,CHI,GB,0,NFC-NORTH,NFC-NORTH,26,2,3,0,left tackle,5,Prime
10,2014,11,19,3,2347,CHI,GB,0,NFC-NORTH,NFC-NORTH,57,1,10,1,short left,5,Prime
10,2014,11,19,3,2319,CHI,GB,0,NFC-NORTH,NFC-NORTH,62,2,5,0,left tackle,-2,Prime
10,2014,11,19,3,2277,CHI,GB,0,NFC-NORTH,NFC-NORTH,60,3,7,1,deep left,45,Prime
10,2014,11,20,3,2264,GB,CHI,1,NFC-NORTH,NFC-NORTH,13,1,10,0,left tackle,5,Prime
10,2014,11,20,3,2223,GB,CHI,1,NFC-NORTH,NFC-NORTH,18,2,5,0,left tackle,3,Prime
10,2014,11,20,3,2176,GB,CHI,1,NFC-NORTH,NFC-NORTH,68,1,10,1,short right,4,Prime
10,2014,11,20,3,2141,GB,CHI,1,NFC-NORTH,NFC-NORTH,72,2,6,1,short middle,0,Prime
10,2014,11,20,3,2136,GB,CHI,1,NFC-NORTH,NFC-NORTH,72,3,6,1,short right,0,Prime
10,2014,11,21,3,2085,CHI,GB,0,NFC-NORTH,NFC-NORTH,13,2,7,1,short left,13,Prime
10,2014,11,21,3,2056,CHI,GB,0,NFC-NORTH,NFC-NORTH,27,1,10,0,right tackle,-1,Prime
10,2014,11,21,3,2030,CHI,GB,0,NFC-NORTH,NFC-NORTH,26,2,11,1,short middle,3,Prime
10,2014,11,21,3,1989,CHI,GB,0,NFC-NORTH,NFC-NORTH,29,3,8,1,short middle,0,Prime
10,2014,11,22,3,1977,GB,CHI,1,NFC-NORTH,NFC-NORTH,30,1,10,0,left guard,6,Prime
10,2014,11,22,3,1945,GB,CHI,1,NFC-NORTH,NFC-NORTH,37,2,4,0,right tackle,3,Prime
10,2014,11,22,3,1905,GB,CHI,1,NFC-NORTH,NFC-NORTH,40,3,1,0,left tackle,0,Prime
10,2014,11,23,3,1854,CHI,GB,0,NFC-NORTH,NFC-NORTH,10,1,10,1,short left,9,Prime
10,2014,11,23,3,1830,CHI,GB,0,NFC-NORTH,NFC-NORTH,20,2,1,0,center,2,Prime
10,2014,11,23,4,1800,CHI,GB,0,NFC-NORTH,NFC-NORTH,22,1,10,1,deep right,0,Prime
10,2014,11,23,4,1792,CHI,GB,0,NFC-NORTH,NFC-NORTH,22,2,10,1,short right,22,Prime
10,2014,11,23,4,1759,CHI,GB,0,NFC-NORTH,NFC-NORTH,61,1,10,0,left tackle,1,Prime
10,2014,11,23,4,1717,CHI,GB,0,NFC-NORTH,NFC-NORTH,62,2,9,1,short right,9,Prime
10,2014,11,23,4,1683,CHI,GB,0,NFC-NORTH,NFC-NORTH,72,1,10,1,short middle,11,Prime
10,2014,11,23,4,1637,CHI,GB,0,NFC-NORTH,NFC-NORTH,84,1,10,0,left guard,4,Prime
10,2014,11,23,4,1596,CHI,GB,0,NFC-NORTH,NFC-NORTH,89,2,6,0,center,1,Prime
10,2014,11,25,4,1527,GB,CHI,1,NFC-NORTH,NFC-NORTH,9,1,10,0,left tackle,5,Prime
10,2014,11,25,4,1484,GB,CHI,1,NFC-NORTH,NFC-NORTH,15,2,5,0,center,9,Prime
10,2014,11,25,4,1441,GB,CHI,1,NFC-NORTH,NFC-NORTH,25,1,10,0,right tackle,4,Prime
10,2014,11,25,4,1398,GB,CHI,1,NFC-NORTH,NFC-NORTH,29,2,6,1,short right,0,Prime
10,2014,11,25,4,1393,GB,CHI,1,NFC-NORTH,NFC-NORTH,29,3,6,1,short left,0,Prime
10,2014,11,26,4,1376,CHI,GB,0,NFC-NORTH,NFC-NORTH,36,1,10,0,left tackle,5,Prime
10,2014,11,26,4,1343,CHI,GB,0,NFC-NORTH,NFC-NORTH,41,2,5,0,left tackle,8,Prime
10,2014,11,26,4,1298,CHI,GB,0,NFC-NORTH,NFC-NORTH,59,1,10,1,deep right,0,Prime
10,2014,11,26,4,1289,CHI,GB,0,NFC-NORTH,NFC-NORTH,44,2,15,1,short right,0,Prime
10,2014,11,26,4,1286,CHI,GB,0,NFC-NORTH,NFC-NORTH,44,3,15,1,short right,11,Prime
10,2014,11,26,4,1241,CHI,GB,0,NFC-NORTH,NFC-NORTH,65,4,4,1,Sack,-9,Prime
10,2014,11,27,4,1236,GB,CHI,1,NFC-NORTH,NFC-NORTH,44,1,10,0,center,-2,Prime
10,2014,11,27,4,1193,GB,CHI,1,NFC-NORTH,NFC-NORTH,42,2,12,0,left tackle,11,Prime
10,2014,11,27,4,1149,GB,CHI,1,NFC-NORTH,NFC-NORTH,63,3,1,0,right tackle,12,Prime
10,2014,11,27,4,1106,GB,CHI,1,NFC-NORTH,NFC-NORTH,76,1,10,0,center,5,Prime
10,2014,11,27,4,1062,GB,CHI,1,NFC-NORTH,NFC-NORTH,82,2,5,0,left tackle,10,Prime
10,2014,11,27,4,1057,GB,CHI,1,NFC-NORTH,NFC-NORTH,93,1,10,0,right guard,7,Prime
10,2014,11,27,4,1020,GB,CHI,1,NFC-NORTH,NFC-NORTH,51,2,3,0,left guard,2,Prime
10,2014,11,27,4,979,GB,CHI,1,NFC-NORTH,NFC-NORTH,53,3,1,0,center,0,Prime
10,2014,11,27,4,936,GB,CHI,1,NFC-NORTH,NFC-NORTH,53,4,1,0,right tackle,3,Prime
10,2014,11,1,1,4495,CAR,PHI,0,NFC-SOUTH,NFC-EAST,11,1,10,0,center,4,Prime
10,2014,11,2,1,4440,PHI,CAR,1,NFC-EAST,NFC-SOUTH,85,2,10,0,center,1,Prime
10,2014,11,2,1,4416,PHI,CAR,1,NFC-EAST,NFC-SOUTH,86,3,9,1,short middle,0,Prime
10,2014,11,4,1,4390,PHI,CAR,1,NFC-EAST,NFC-SOUTH,62,1,10,1,short middle,15,Prime
10,2014,11,4,1,4370,PHI,CAR,1,NFC-EAST,NFC-SOUTH,79,1,10,1,short left,0,Prime
10,2014,11,4,1,4366,PHI,CAR,1,NFC-EAST,NFC-SOUTH,79,2,10,1,deep right,21,Prime
10,2014,11,4,1,4330,PHI,CAR,1,NFC-EAST,NFC-SOUTH,52,1,7,0,center,4,Prime
10,2014,11,4,1,4291,PHI,CAR,1,NFC-EAST,NFC-SOUTH,51,2,8,0,left tackle,8,Prime
10,2014,11,5,1,4285,CAR,PHI,0,NFC-SOUTH,NFC-EAST,13,1,10,0,right tackle,4,Prime
10,2014,11,5,1,4248,CAR,PHI,0,NFC-SOUTH,NFC-EAST,17,2,6,1,short middle,7,Prime
10,2014,11,5,1,4208,CAR,PHI,0,NFC-SOUTH,NFC-EAST,25,1,10,0,center,4,Prime
10,2014,11,5,1,4173,CAR,PHI,0,NFC-SOUTH,NFC-EAST,29,2,6,0,center,3,Prime
10,2014,11,5,1,4136,CAR,PHI,0,NFC-SOUTH,NFC-EAST,32,3,3,1,short right,8,Prime
10,2014,11,5,1,4096,CAR,PHI,0,NFC-SOUTH,NFC-EAST,41,1,10,1,deep right,38,Prime
10,2014,11,5,1,4055,CAR,PHI,0,NFC-SOUTH,NFC-EAST,92,1,10,0,center,4,Prime
10,2014,11,5,1,4012,CAR,PHI,0,NFC-SOUTH,NFC-EAST,96,2,6,1,short right,0,Prime
10,2014,11,5,1,4007,CAR,PHI,0,NFC-SOUTH,NFC-EAST,96,3,6,1,short left,9,Prime
10,2014,11,5,1,3967,CAR,PHI,0,NFC-SOUTH,NFC-EAST,77,1,3,0,center,2,Prime
10,2014,11,5,1,3966,CAR,PHI,0,NFC-SOUTH,NFC-EAST,99,2,1,0,center,1,Prime
10,2014,11,6,1,3960,PHI,CAR,1,NFC-EAST,NFC-SOUTH,13,1,10,0,right tackle,6,Prime
10,2014,11,6,1,3941,PHI,CAR,1,NFC-EAST,NFC-SOUTH,19,2,4,1,short right,0,Prime
10,2014,11,6,1,3936,PHI,CAR,1,NFC-EAST,NFC-SOUTH,19,3,4,1,short middle,0,Prime
10,2014,11,7,1,3923,CAR,PHI,0,NFC-SOUTH,NFC-EAST,4,1,10,0,left tackle,-2,Prime
10,2014,11,7,1,3867,CAR,PHI,0,NFC-SOUTH,NFC-EAST,45,2,17,1,short left,0,Prime
10,2014,11,7,1,3863,CAR,PHI,0,NFC-SOUTH,NFC-EAST,45,3,17,1,short right,5,Prime
10,2014,11,8,1,3809,CAR,PHI,0,NFC-SOUTH,NFC-EAST,13,1,10,1,short right,9,Prime
10,2014,11,8,1,3770,CAR,PHI,0,NFC-SOUTH,NFC-EAST,22,2,1,0,center,6,Prime
10,2014,11,8,1,3731,CAR,PHI,0,NFC-SOUTH,NFC-EAST,29,1,10,0,Scrambles,2,Prime
10,2014,11,8,1,3703,CAR,PHI,0,NFC-SOUTH,NFC-EAST,31,2,8,1,short right,1,Prime
10,2014,11,8,1,3659,CAR,PHI,0,NFC-SOUTH,NFC-EAST,32,3,7,1,Sack,-6,Prime
10,2014,11,9,1,3608,PHI,CAR,1,NFC-EAST,NFC-SOUTH,50,1,10,0,left tackle,-4,Prime
10,2014,11,9,2,3600,PHI,CAR,1,NFC-EAST,NFC-SOUTH,45,2,14,0,center,0,Prime
10,2014,11,9,2,3570,PHI,CAR,1,NFC-EAST,NFC-SOUTH,45,3,14,1,deep right,23,Prime
10,2014,11,9,2,3544,PHI,CAR,1,NFC-EAST,NFC-SOUTH,21,1,10,1,short left,17,Prime
10,2014,11,9,2,3523,PHI,CAR,1,NFC-EAST,NFC-SOUTH,40,1,10,0,left tackle,2,Prime
10,2014,11,9,2,3498,PHI,CAR,1,NFC-EAST,NFC-SOUTH,42,2,8,1,deep middle,20,Prime
10,2014,11,9,2,3453,PHI,CAR,1,NFC-EAST,NFC-SOUTH,73,1,10,1,short right,0,Prime
10,2014,11,9,2,3449,PHI,CAR,1,NFC-EAST,NFC-SOUTH,68,2,15,0,center,5,Prime
10,2014,11,9,2,3420,PHI,CAR,1,NFC-EAST,NFC-SOUTH,73,3,10,1,short left,20,Prime
10,2014,11,9,2,3397,PHI,CAR,1,NFC-EAST,NFC-SOUTH,95,1,10,1,short left,13,Prime
10,2014,11,10,2,3388,CAR,PHI,0,NFC-SOUTH,NFC-EAST,2,1,20,1,short middle,0,Prime
10,2014,11,10,2,3382,CAR,PHI,0,NFC-SOUTH,NFC-EAST,2,2,20,1,short left,9,Prime
10,2014,11,10,2,3342,CAR,PHI,0,NFC-SOUTH,NFC-EAST,11,3,11,1,Sack,-14,Prime
10,2014,11,11,2,3272,PHI,CAR,1,NFC-EAST,NFC-SOUTH,40,2,16,1,short right,14,Prime
10,2014,11,11,2,3245,PHI,CAR,1,NFC-EAST,NFC-SOUTH,64,3,2,1,short left,0,Prime
10,2014,11,11,2,3244,PHI,CAR,1,NFC-EAST,NFC-SOUTH,64,4,2,1,short left,0,Prime
10,2014,11,12,2,3237,CAR,PHI,0,NFC-SOUTH,NFC-EAST,36,1,10,0,right tackle,10,Prime
10,2014,11,12,2,3204,CAR,PHI,0,NFC-SOUTH,NFC-EAST,56,1,10,0,left tackle,4,Prime
10,2014,11,12,2,3172,CAR,PHI,0,NFC-SOUTH,NFC-EAST,60,2,6,1,Sack,-10,Prime
10,2014,11,12,2,3128,CAR,PHI,0,NFC-SOUTH,NFC-EAST,40,3,16,1,deep left,20,Prime
10,2014,11,12,2,3089,CAR,PHI,0,NFC-SOUTH,NFC-EAST,71,1,10,0,left tackle,7,Prime
10,2014,11,12,2,3052,CAR,PHI,0,NFC-SOUTH,NFC-EAST,79,2,3,0,center,1,Prime
10,2014,11,12,2,3011,CAR,PHI,0,NFC-SOUTH,NFC-EAST,80,3,2,0,center,1,Prime
10,2014,11,12,2,2965,CAR,PHI,0,NFC-SOUTH,NFC-EAST,81,4,1,1,deep right,0,Prime
10,2014,11,13,2,2960,PHI,CAR,1,NFC-EAST,NFC-SOUTH,20,1,10,1,Sack,-4,Prime
10,2014,11,13,2,2935,PHI,CAR,1,NFC-EAST,NFC-SOUTH,16,2,14,1,short left,6,Prime
10,2014,11,13,2,2912,PHI,CAR,1,NFC-EAST,NFC-SOUTH,22,3,8,1,short middle,33,Prime
10,2014,11,13,2,2887,PHI,CAR,1,NFC-EAST,NFC-SOUTH,68,1,10,1,deep right,0,Prime
10,2014,11,13,2,2882,PHI,CAR,1,NFC-EAST,NFC-SOUTH,68,2,10,1,short left,0,Prime
10,2014,11,13,2,2878,PHI,CAR,1,NFC-EAST,NFC-SOUTH,68,3,10,1,short right,0,Prime
10,2014,11,14,2,2868,CAR,PHI,0,NFC-SOUTH,NFC-EAST,13,1,10,1,short left,6,Prime
10,2014,11,15,2,2833,CAR,PHI,0,NFC-SOUTH,NFC-EAST,13,1,10,1,short middle,9,Prime
10,2014,11,15,2,2820,CAR,PHI,0,NFC-SOUTH,NFC-EAST,22,2,1,0,Scrambles,4,Prime
10,2014,11,15,2,2814,CAR,PHI,0,NFC-SOUTH,NFC-EAST,27,1,10,1,deep left,0,Prime
10,2014,11,15,2,2810,CAR,PHI,0,NFC-SOUTH,NFC-EAST,27,2,10,1,short right,0,Prime
10,2014,11,15,2,2806,CAR,PHI,0,NFC-SOUTH,NFC-EAST,27,3,10,1,short left,14,Prime
10,2014,11,15,2,2801,CAR,PHI,0,NFC-SOUTH,NFC-EAST,42,1,10,1,short right,7,Prime
10,2014,11,15,2,2789,CAR,PHI,0,NFC-SOUTH,NFC-EAST,59,2,3,0,right tackle,1,Prime
10,2014,11,15,2,2765,CAR,PHI,0,NFC-SOUTH,NFC-EAST,60,3,2,1,short left,4,Prime
10,2014,11,15,2,2740,CAR,PHI,0,NFC-SOUTH,NFC-EAST,64,1,10,1,Sack,-7,Prime
10,2014,11,15,2,2734,CAR,PHI,0,NFC-SOUTH,NFC-EAST,57,2,17,1,Sack,-6,Prime
10,2014,11,17,3,2700,PHI,CAR,1,NFC-EAST,NFC-SOUTH,13,1,10,1,short right,13,Prime
10,2014,11,17,3,2673,PHI,CAR,1,NFC-EAST,NFC-SOUTH,27,1,10,1,short left,14,Prime
10,2014,11,17,3,2643,PHI,CAR,1,NFC-EAST,NFC-SOUTH,42,1,10,0,left tackle,-1,Prime
10,2014,11,17,3,2614,PHI,CAR,1,NFC-EAST,NFC-SOUTH,41,2,11,1,short middle,9,Prime
10,2014,11,17,3,2588,PHI,CAR,1,NFC-EAST,NFC-SOUTH,60,3,2,1,short right,0,Prime
10,2014,11,18,3,2576,CAR,PHI,0,NFC-SOUTH,NFC-EAST,8,1,10,0,left tackle,8,Prime
10,2014,11,18,3,2540,CAR,PHI,0,NFC-SOUTH,NFC-EAST,17,2,2,0,left tackle,1,Prime
10,2014,11,18,3,2502,CAR,PHI,0,NFC-SOUTH,NFC-EAST,18,3,1,0,center,4,Prime
10,2014,11,18,3,2462,CAR,PHI,0,NFC-SOUTH,NFC-EAST,22,1,10,0,left tackle,3,Prime
10,2014,11,18,3,2424,CAR,PHI,0,NFC-SOUTH,NFC-EAST,26,2,7,1,short middle,6,Prime
10,2014,11,18,3,2383,CAR,PHI,0,NFC-SOUTH,NFC-EAST,32,3,1,0,center,1,Prime
10,2014,11,18,3,2346,CAR,PHI,0,NFC-SOUTH,NFC-EAST,33,1,10,1,deep right,0,Prime
10,2014,11,18,3,2339,CAR,PHI,0,NFC-SOUTH,NFC-EAST,33,2,10,1,short right,7,Prime
10,2014,11,19,3,2262,PHI,CAR,1,NFC-EAST,NFC-SOUTH,99,1,1,0,center,1,Prime
10,2014,11,20,3,2260,CAR,PHI,0,NFC-SOUTH,NFC-EAST,13,1,10,1,Sack,-9,Prime
10,2014,11,20,3,2213,CAR,PHI,0,NFC-SOUTH,NFC-EAST,3,2,19,0,left tackle,0,Prime
10,2014,11,20,3,2175,CAR,PHI,0,NFC-SOUTH,NFC-EAST,3,3,19,1,short right,6,Prime
10,2014,11,21,3,2129,PHI,CAR,1,NFC-EAST,NFC-SOUTH,40,1,10,1,short middle,17,Prime
10,2014,11,21,3,2094,PHI,CAR,1,NFC-EAST,NFC-SOUTH,37,2,30,1,short right,-2,Prime
10,2014,11,21,3,2059,PHI,CAR,1,NFC-EAST,NFC-SOUTH,35,3,32,0,left tackle,6,Prime
10,2014,11,22,3,2026,CAR,PHI,0,NFC-SOUTH,NFC-EAST,9,1,10,1,deep right,0,Prime
10,2014,11,22,3,2018,CAR,PHI,0,NFC-SOUTH,NFC-EAST,9,2,10,0,left tackle,-2,Prime
10,2014,11,22,3,1976,CAR,PHI,0,NFC-SOUTH,NFC-EAST,7,3,12,1,short right,0,Prime
10,2014,11,23,3,1958,PHI,CAR,1,NFC-EAST,NFC-SOUTH,38,1,10,0,left tackle,2,Prime
10,2014,11,23,3,1940,PHI,CAR,1,NFC-EAST,NFC-SOUTH,40,2,8,1,short left,0,Prime
10,2014,11,24,3,1896,CAR,PHI,0,NFC-SOUTH,NFC-EAST,4,1,10,1,deep right,30,Prime
10,2014,11,24,3,1862,CAR,PHI,0,NFC-SOUTH,NFC-EAST,37,1,10,0,left tackle,3,Prime
10,2014,11,24,3,1836,CAR,PHI,0,NFC-SOUTH,NFC-EAST,40,2,7,0,left tackle,2,Prime
10,2014,11,25,4,1764,PHI,CAR,1,NFC-EAST,NFC-SOUTH,27,1,10,0,left tackle,0,Prime
10,2014,11,25,4,1731,PHI,CAR,1,NFC-EAST,NFC-SOUTH,27,2,10,1,short left,9,Prime
10,2014,11,25,4,1699,PHI,CAR,1,NFC-EAST,NFC-SOUTH,37,3,1,0,center,3,Prime
10,2014,11,25,4,1668,PHI,CAR,1,NFC-EAST,NFC-SOUTH,40,1,10,1,short left,37,Prime
10,2014,11,25,4,1622,PHI,CAR,1,NFC-EAST,NFC-SOUTH,90,1,10,1,short left,0,Prime
10,2014,11,25,4,1616,PHI,CAR,1,NFC-EAST,NFC-SOUTH,90,2,10,1,short left,0,Prime
10,2014,11,25,4,1610,PHI,CAR,1,NFC-EAST,NFC-SOUTH,90,3,10,1,short right,18,Prime
10,2014,11,26,4,1595,CAR,PHI,0,NFC-SOUTH,NFC-EAST,30,1,10,0,left tackle,17,Prime
10,2014,11,26,4,1551,CAR,PHI,0,NFC-SOUTH,NFC-EAST,58,1,10,0,left tackle,3,Prime
10,2014,11,26,4,1513,CAR,PHI,0,NFC-SOUTH,NFC-EAST,61,2,7,1,short middle,0,Prime
10,2014,11,26,4,1508,CAR,PHI,0,NFC-SOUTH,NFC-EAST,61,3,7,1,short left,17,Prime
10,2014,11,26,4,1490,CAR,PHI,0,NFC-SOUTH,NFC-EAST,80,1,10,1,short left,6,Prime
10,2014,11,26,4,1451,CAR,PHI,0,NFC-SOUTH,NFC-EAST,86,2,4,1,short left,21,Prime
10,2014,11,27,4,1444,PHI,CAR,1,NFC-EAST,NFC-SOUTH,13,1,10,0,center,0,Prime
10,2014,11,27,4,1416,PHI,CAR,1,NFC-EAST,NFC-SOUTH,13,2,10,0,left tackle,-1,Prime
10,2014,11,27,4,1389,PHI,CAR,1,NFC-EAST,NFC-SOUTH,11,3,11,1,short left,0,Prime
10,2014,11,28,4,1372,CAR,PHI,0,NFC-SOUTH,NFC-EAST,29,1,10,1,deep right,0,Prime
10,2014,11,28,4,1364,CAR,PHI,0,NFC-SOUTH,NFC-EAST,29,2,10,0,left tackle,3,Prime
10,2014,11,28,4,1286,CAR,PHI,0,NFC-SOUTH,NFC-EAST,70,1,15,1,deep right,0,Prime
10,2014,11,28,4,1279,CAR,PHI,0,NFC-SOUTH,NFC-EAST,70,2,15,0,center,-4,Prime
10,2014,11,28,4,1237,CAR,PHI,0,NFC-SOUTH,NFC-EAST,65,3,19,1,deep left,40,Prime
10,2014,11,29,4,1230,PHI,CAR,1,NFC-EAST,NFC-SOUTH,13,1,10,0,right tackle,3,Prime
10,2014,11,29,4,1186,PHI,CAR,1,NFC-EAST,NFC-SOUTH,16,2,7,0,left tackle,3,Prime
10,2014,11,29,4,1142,PHI,CAR,1,NFC-EAST,NFC-SOUTH,19,3,4,1,short middle,0,Prime
10,2014,11,30,4,1127,CAR,PHI,0,NFC-SOUTH,NFC-EAST,22,1,10,1,short right,10,Prime
10,2014,11,30,4,1109,CAR,PHI,0,NFC-SOUTH,NFC-EAST,33,1,10,1,short right,1,Prime
10,2014,11,30,4,1104,CAR,PHI,0,NFC-SOUTH,NFC-EAST,35,2,9,1,Sack,-10,Prime
10,2014,11,30,4,1060,CAR,PHI,0,NFC-SOUTH,NFC-EAST,24,3,19,0,left tackle,8,Prime
11,2014,11,1,1,4487,MIA,BUF,1,AFC-EAST,AFC-EAST,4,1,10,1,short left,13,Prime
11,2014,11,1,1,4466,MIA,BUF,1,AFC-EAST,AFC-EAST,18,1,10,1,short right,2,Prime
11,2014,11,1,1,4429,MIA,BUF,1,AFC-EAST,AFC-EAST,20,2,8,1,short left,10,Prime
11,2014,11,1,1,4394,MIA,BUF,1,AFC-EAST,AFC-EAST,31,1,10,0,right guard,2,Prime
11,2014,11,1,1,4344,MIA,BUF,1,AFC-EAST,AFC-EAST,39,2,3,1,short middle,12,Prime
11,2014,11,1,1,4306,MIA,BUF,1,AFC-EAST,AFC-EAST,61,1,10,0,right tackle,4,Prime
11,2014,11,1,1,4270,MIA,BUF,1,AFC-EAST,AFC-EAST,65,2,6,1,short left,7,Prime
11,2014,11,1,1,4230,MIA,BUF,1,AFC-EAST,AFC-EAST,73,1,10,1,Sack,-12,Prime
11,2014,11,1,1,4188,MIA,BUF,1,AFC-EAST,AFC-EAST,60,2,22,0,right tackle,-2,Prime
11,2014,11,1,1,4145,MIA,BUF,1,AFC-EAST,AFC-EAST,58,3,24,1,short right,32,Prime
11,2014,11,1,1,4119,MIA,BUF,1,AFC-EAST,AFC-EAST,93,1,10,1,short right,6,Prime
11,2014,11,1,1,4050,MIA,BUF,1,AFC-EAST,AFC-EAST,89,2,14,1,short right,-1,Prime
11,2014,11,1,1,4010,MIA,BUF,1,AFC-EAST,AFC-EAST,87,3,15,1,short right,0,Prime
11,2014,11,2,1,3995,BUF,MIA,0,AFC-EAST,AFC-EAST,10,1,10,1,short left,9,Prime
11,2014,11,2,1,3964,BUF,MIA,0,AFC-EAST,AFC-EAST,20,2,1,1,short right,5,Prime
11,2014,11,2,1,3931,BUF,MIA,0,AFC-EAST,AFC-EAST,26,1,10,0,left guard,6,Prime
11,2014,11,2,1,3894,BUF,MIA,0,AFC-EAST,AFC-EAST,32,2,4,1,short right,0,Prime
11,2014,11,2,1,3887,BUF,MIA,0,AFC-EAST,AFC-EAST,32,3,4,1,short right,7,Prime
11,2014,11,2,1,3848,BUF,MIA,0,AFC-EAST,AFC-EAST,40,1,10,1,short right,5,Prime
11,2014,11,2,1,3806,BUF,MIA,0,AFC-EAST,AFC-EAST,54,2,5,1,short left,2,Prime
11,2014,11,2,1,3761,BUF,MIA,0,AFC-EAST,AFC-EAST,57,3,3,1,short right,15,Prime
11,2014,11,2,1,3738,BUF,MIA,0,AFC-EAST,AFC-EAST,73,1,10,0,right tackle,7,Prime
11,2014,11,2,1,3704,BUF,MIA,0,AFC-EAST,AFC-EAST,81,2,3,0,right tackle,5,Prime
11,2014,11,2,1,3666,BUF,MIA,0,AFC-EAST,AFC-EAST,86,1,10,1,short right,6,Prime
11,2014,11,2,1,3622,BUF,MIA,0,AFC-EAST,AFC-EAST,93,2,4,1,short left,0,Prime
11,2014,11,2,1,3619,BUF,MIA,0,AFC-EAST,AFC-EAST,93,3,4,1,short right,0,Prime
11,2014,11,3,1,3613,MIA,BUF,1,AFC-EAST,AFC-EAST,13,1,10,1,short right,9,Prime
11,2014,11,3,2,3600,MIA,BUF,1,AFC-EAST,AFC-EAST,22,2,1,0,center,7,Prime
11,2014,11,3,2,3571,MIA,BUF,1,AFC-EAST,AFC-EAST,30,1,10,1,deep right,0,Prime
11,2014,11,3,2,3561,MIA,BUF,1,AFC-EAST,AFC-EAST,30,2,10,0,left tackle,33,Prime
11,2014,11,3,2,3519,MIA,BUF,1,AFC-EAST,AFC-EAST,75,1,10,1,short right,17,Prime
11,2014,11,4,2,3470,BUF,MIA,0,AFC-EAST,AFC-EAST,4,1,10,0,left tackle,2,Prime
11,2014,11,4,2,3441,BUF,MIA,0,AFC-EAST,AFC-EAST,6,2,8,0,center,3,Prime
11,2014,11,4,2,3401,BUF,MIA,0,AFC-EAST,AFC-EAST,9,3,5,1,short middle,14,Prime
11,2014,11,4,2,3362,BUF,MIA,0,AFC-EAST,AFC-EAST,25,1,10,1,short middle,19,Prime
11,2014,11,4,2,3315,BUF,MIA,0,AFC-EAST,AFC-EAST,54,1,10,0,center,8,Prime
11,2014,11,4,2,3276,BUF,MIA,0,AFC-EAST,AFC-EAST,63,2,2,0,center,1,Prime
11,2014,11,4,2,3246,BUF,MIA,0,AFC-EAST,AFC-EAST,64,3,1,0,center,7,Prime
11,2014,11,4,2,3206,BUF,MIA,0,AFC-EAST,AFC-EAST,72,1,10,1,short right,0,Prime
11,2014,11,4,2,3199,BUF,MIA,0,AFC-EAST,AFC-EAST,72,2,10,1,short right,9,Prime
11,2014,11,4,2,3158,BUF,MIA,0,AFC-EAST,AFC-EAST,82,3,1,0,center,6,Prime
11,2014,11,4,2,3117,BUF,MIA,0,AFC-EAST,AFC-EAST,89,1,10,1,short right,4,Prime
11,2014,11,4,2,3085,BUF,MIA,0,AFC-EAST,AFC-EAST,93,2,6,1,short right,5,Prime
11,2014,11,4,2,3049,BUF,MIA,0,AFC-EAST,AFC-EAST,98,3,1,0,center,4,Prime
11,2014,11,4,2,3003,BUF,MIA,0,AFC-EAST,AFC-EAST,53,1,6,1,short middle,0,Prime
11,2014,11,4,2,2997,BUF,MIA,0,AFC-EAST,AFC-EAST,53,2,6,0,left guard,0,Prime
11,2014,11,4,2,2953,BUF,MIA,0,AFC-EAST,AFC-EAST,53,3,6,0,left tackle,3,Prime
11,2014,11,5,2,2906,MIA,BUF,1,AFC-EAST,AFC-EAST,13,1,10,1,short right,10,Prime
11,2014,11,5,2,2880,MIA,BUF,1,AFC-EAST,AFC-EAST,24,1,10,0,center,7,Prime
11,2014,11,5,2,2848,MIA,BUF,1,AFC-EAST,AFC-EAST,31,2,3,1,short middle,-4,Prime
11,2014,11,5,2,2820,MIA,BUF,1,AFC-EAST,AFC-EAST,27,3,7,1,deep right,17,Prime
11,2014,11,5,2,2815,MIA,BUF,1,AFC-EAST,AFC-EAST,54,1,10,1,deep right,0,Prime
11,2014,11,5,2,2806,MIA,BUF,1,AFC-EAST,AFC-EAST,54,2,10,1,Sack,-3,Prime
11,2014,11,5,2,2773,MIA,BUF,1,AFC-EAST,AFC-EAST,57,1,10,1,short right,6,Prime
11,2014,11,5,2,2756,MIA,BUF,1,AFC-EAST,AFC-EAST,63,2,4,0,left tackle,1,Prime
11,2014,11,5,2,2750,MIA,BUF,1,AFC-EAST,AFC-EAST,64,3,3,1,deep right,0,Prime
11,2014,11,7,3,2695,BUF,MIA,0,AFC-EAST,AFC-EAST,15,1,10,0,left guard,3,Prime
11,2014,11,7,3,2668,BUF,MIA,0,AFC-EAST,AFC-EAST,18,2,7,1,short left,6,Prime
11,2014,11,7,3,2640,BUF,MIA,0,AFC-EAST,AFC-EAST,25,3,1,0,left tackle,-6,Prime
