week,season_year,month,drive_id,uarter,time,pos_team,def_team,home,pos_division,def_division,yardline,down,yards_to_go,play_type,play_direction,yards,game_time
6,2015,10,12,2,2777,NYJ,WAS,1,AFC-EAST,NFC-EAST,44,1,10,1,short right,7,Regular
6,2015,10,12,2,2749,NYJ,WAS,1,AFC-EAST,NFC-EAST,61,2,3,1,short middle,0,Regular
6,2015,10,13,2,2736,WAS,NYJ,0,NFC-EAST,AFC-EAST,43,1,10,1,short middle,4,Regular
6,2015,10,13,2,2729,WAS,NYJ,0,NFC-EAST,AFC-EAST,57,2,6,1,short middle,12,Regular
6,2015,10,13,2,2722,WAS,NYJ,0,NFC-EAST,AFC-EAST,70,1,10,1,deep left,16,Regular
6,2015,10,13,2,2716,WAS,NYJ,0,NFC-EAST,AFC-EAST,87,1,10,1,deep left,0,Regular
6,2015,10,13,2,2710,WAS,NYJ,0,NFC-EAST,AFC-EAST,87,2,10,0,left tackle,8,Regular
6,2015,10,15,3,2693,NYJ,WAS,1,AFC-EAST,NFC-EAST,26,1,10,0,left tackle,4,Regular
6,2015,10,15,3,2658,NYJ,WAS,1,AFC-EAST,NFC-EAST,30,2,6,1,short left,24,Regular
6,2015,10,15,3,2618,NYJ,WAS,1,AFC-EAST,NFC-EAST,65,1,10,0,left tackle,11,Regular
6,2015,10,15,3,2580,NYJ,WAS,1,AFC-EAST,NFC-EAST,78,1,10,0,center,1,Regular
6,2015,10,15,3,2544,NYJ,WAS,1,AFC-EAST,NFC-EAST,79,2,9,1,short right,8,Regular
6,2015,10,15,3,2505,NYJ,WAS,1,AFC-EAST,NFC-EAST,87,3,1,0,left tackle,-1,Regular
6,2015,10,16,3,2455,WAS,NYJ,0,NFC-EAST,AFC-EAST,14,1,10,0,left tackle,2,Regular
6,2015,10,17,3,2410,NYJ,WAS,1,AFC-EAST,NFC-EAST,90,1,10,0,Scrambles,18,Regular
6,2015,10,18,3,2397,WAS,NYJ,0,NFC-EAST,AFC-EAST,16,1,10,1,deep right,0,Regular
6,2015,10,18,3,2390,WAS,NYJ,0,NFC-EAST,AFC-EAST,16,2,10,0,left tackle,5,Regular
6,2015,10,18,3,2345,WAS,NYJ,0,NFC-EAST,AFC-EAST,21,3,5,1,short right,0,Regular
6,2015,10,19,3,2329,NYJ,WAS,1,AFC-EAST,NFC-EAST,17,1,10,1,short left,3,Regular
6,2015,10,19,3,2283,NYJ,WAS,1,AFC-EAST,NFC-EAST,20,2,7,1,short left,0,Regular
6,2015,10,19,3,2278,NYJ,WAS,1,AFC-EAST,NFC-EAST,20,3,7,1,short left,14,Regular
6,2015,10,19,3,2237,NYJ,WAS,1,AFC-EAST,NFC-EAST,36,1,10,0,right guard,18,Regular
6,2015,10,19,3,2199,NYJ,WAS,1,AFC-EAST,NFC-EAST,64,1,10,0,right tackle,6,Regular
6,2015,10,19,3,2162,NYJ,WAS,1,AFC-EAST,NFC-EAST,71,2,4,1,deep right,35,Regular
6,2015,10,20,3,2153,WAS,NYJ,0,NFC-EAST,AFC-EAST,13,1,10,1,short middle,9,Regular
6,2015,10,20,3,2120,WAS,NYJ,0,NFC-EAST,AFC-EAST,22,2,1,0,left tackle,0,Regular
6,2015,10,20,3,2089,WAS,NYJ,0,NFC-EAST,AFC-EAST,22,3,1,0,Scrambles,1,Regular
6,2015,10,20,3,2047,WAS,NYJ,0,NFC-EAST,AFC-EAST,24,1,10,1,short middle,0,Regular
6,2015,10,20,3,2043,WAS,NYJ,0,NFC-EAST,AFC-EAST,24,2,10,1,short right,0,Regular
6,2015,10,21,3,1997,NYJ,WAS,1,AFC-EAST,NFC-EAST,20,1,10,0,left tackle,32,Regular
6,2015,10,21,3,1965,NYJ,WAS,1,AFC-EAST,NFC-EAST,64,1,10,1,short right,3,Regular
6,2015,10,21,3,1927,NYJ,WAS,1,AFC-EAST,NFC-EAST,68,2,7,0,center,4,Regular
6,2015,10,21,3,1893,NYJ,WAS,1,AFC-EAST,NFC-EAST,72,3,3,1,short middle,11,Regular
6,2015,10,21,3,1857,NYJ,WAS,1,AFC-EAST,NFC-EAST,84,1,10,0,right tackle,0,Regular
6,2015,10,21,3,1816,NYJ,WAS,1,AFC-EAST,NFC-EAST,84,2,10,1,short middle,0,Regular
6,2015,10,21,3,1812,NYJ,WAS,1,AFC-EAST,NFC-EAST,84,3,10,1,deep middle,17,Regular
6,2015,10,21,4,1800,NYJ,WAS,1,AFC-EAST,NFC-EAST,53,1,6,0,left tackle,4,Regular
6,2015,10,21,4,1762,NYJ,WAS,1,AFC-EAST,NFC-EAST,88,2,2,1,short middle,2,Regular
6,2015,10,22,4,1749,WAS,NYJ,0,NFC-EAST,AFC-EAST,17,1,10,1,deep right,0,Regular
6,2015,10,22,4,1745,WAS,NYJ,0,NFC-EAST,AFC-EAST,17,2,10,1,deep middle,0,Regular
6,2015,10,22,4,1740,WAS,NYJ,0,NFC-EAST,AFC-EAST,17,3,10,1,deep middle,0,Regular
6,2015,10,23,4,1723,NYJ,WAS,1,AFC-EAST,NFC-EAST,44,1,10,0,left tackle,2,Regular
6,2015,10,23,4,1682,NYJ,WAS,1,AFC-EAST,NFC-EAST,56,2,8,0,right tackle,18,Regular
6,2015,10,23,4,1644,NYJ,WAS,1,AFC-EAST,NFC-EAST,75,1,10,0,center,1,Regular
6,2015,10,23,4,1606,NYJ,WAS,1,AFC-EAST,NFC-EAST,76,2,9,0,left tackle,-1,Regular
6,2015,10,23,4,1563,NYJ,WAS,1,AFC-EAST,NFC-EAST,75,3,10,1,short left,0,Regular
6,2015,10,24,4,1554,WAS,NYJ,0,NFC-EAST,AFC-EAST,33,1,10,1,short right,0,Regular
6,2015,10,24,4,1549,WAS,NYJ,0,NFC-EAST,AFC-EAST,33,2,10,1,short right,6,Regular
6,2015,10,24,4,1491,WAS,NYJ,0,NFC-EAST,AFC-EAST,40,1,10,1,short right,16,Regular
6,2015,10,24,4,1461,WAS,NYJ,0,NFC-EAST,AFC-EAST,67,1,10,1,short right,3,Regular
6,2015,10,24,4,1432,WAS,NYJ,0,NFC-EAST,AFC-EAST,70,2,7,1,short middle,5,Regular
6,2015,10,24,4,1394,WAS,NYJ,0,NFC-EAST,AFC-EAST,75,3,2,1,short left,0,Regular
6,2015,10,24,4,1388,WAS,NYJ,0,NFC-EAST,AFC-EAST,70,4,7,1,deep left,18,Regular
6,2015,10,24,4,1364,WAS,NYJ,0,NFC-EAST,AFC-EAST,90,1,10,1,short left,13,Regular
6,2015,10,24,4,1338,WAS,NYJ,0,NFC-EAST,AFC-EAST,55,1,5,0,left tackle,-1,Regular
6,2015,10,24,4,1300,WAS,NYJ,0,NFC-EAST,AFC-EAST,53,2,6,1,short left,5,Regular
6,2015,10,24,4,1273,WAS,NYJ,0,NFC-EAST,AFC-EAST,99,3,1,0,center,-1,Regular
6,2015,10,24,4,1232,WAS,NYJ,0,NFC-EAST,AFC-EAST,88,4,2,1,short right,0,Regular
6,2015,10,25,4,1227,NYJ,WAS,1,AFC-EAST,NFC-EAST,12,1,10,0,left tackle,1,Regular
6,2015,10,25,4,1192,NYJ,WAS,1,AFC-EAST,NFC-EAST,23,2,9,0,center,1,Regular
6,2015,10,25,4,1150,NYJ,WAS,1,AFC-EAST,NFC-EAST,34,3,8,0,left tackle,2,Regular
6,2015,10,26,4,1136,NYJ,WAS,1,AFC-EAST,NFC-EAST,28,1,10,0,right tackle,0,Regular
6,2015,10,26,4,1130,NYJ,WAS,1,AFC-EAST,NFC-EAST,28,2,10,0,center,-2,Regular
6,2015,10,26,4,1125,NYJ,WAS,1,AFC-EAST,NFC-EAST,26,3,12,0,left tackle,7,Regular
6,2015,10,26,4,1071,NYJ,WAS,1,AFC-EAST,NFC-EAST,39,1,10,0,right tackle,3,Regular
6,2015,10,26,4,1027,NYJ,WAS,1,AFC-EAST,NFC-EAST,42,2,7,0,left tackle,5,Regular
6,2015,10,26,4,1020,NYJ,WAS,1,AFC-EAST,NFC-EAST,57,3,2,0,center,5,Regular
6,2015,10,1,1,4489,ARI,PIT,0,NFC-WEST,AFC-NORTH,16,1,10,1,deep right,45,Regular
6,2015,10,1,1,4456,ARI,PIT,0,NFC-WEST,AFC-NORTH,74,1,10,0,left tackle,7,Regular
6,2015,10,2,1,4354,PIT,ARI,1,AFC-NORTH,NFC-WEST,10,1,10,0,left guard,0,Regular
6,2015,10,2,1,4316,PIT,ARI,1,AFC-NORTH,NFC-WEST,10,2,10,1,short left,-2,Regular
6,2015,10,2,1,4287,PIT,ARI,1,AFC-NORTH,NFC-WEST,8,3,12,1,short right,0,Regular
6,2015,10,3,1,4274,ARI,PIT,0,NFC-WEST,AFC-NORTH,58,1,10,0,left tackle,2,Regular
6,2015,10,3,1,4233,ARI,PIT,0,NFC-WEST,AFC-NORTH,60,2,8,1,short middle,6,Regular
6,2015,10,3,1,4189,ARI,PIT,0,NFC-WEST,AFC-NORTH,67,3,2,1,deep right,32,Regular
6,2015,10,3,1,4146,ARI,PIT,0,NFC-WEST,AFC-NORTH,52,1,7,0,left tackle,4,Regular
6,2015,10,3,1,4104,ARI,PIT,0,NFC-WEST,AFC-NORTH,77,2,3,1,short right,0,Regular
6,2015,10,3,1,4100,ARI,PIT,0,NFC-WEST,AFC-NORTH,77,3,3,1,short middle,3,Regular
6,2015,10,4,1,4091,PIT,ARI,1,AFC-NORTH,NFC-WEST,48,1,10,1,Sack,-5,Regular
6,2015,10,4,1,4040,PIT,ARI,1,AFC-NORTH,NFC-WEST,9,1,10,0,left guard,1,Regular
6,2015,10,4,1,4002,PIT,ARI,1,AFC-NORTH,NFC-WEST,10,2,9,0,left tackle,8,Regular
6,2015,10,4,1,3959,PIT,ARI,1,AFC-NORTH,NFC-WEST,19,3,1,0,center,-5,Regular
6,2015,10,6,1,3912,PIT,ARI,1,AFC-NORTH,NFC-WEST,43,1,10,0,Scrambles,8,Regular
6,2015,10,6,1,3883,PIT,ARI,1,AFC-NORTH,NFC-WEST,61,2,2,0,center,-1,Regular
6,2015,10,6,1,3842,PIT,ARI,1,AFC-NORTH,NFC-WEST,60,3,3,1,short left,1,Regular
6,2015,10,7,1,3814,ARI,PIT,0,NFC-WEST,AFC-NORTH,12,1,10,0,left guard,3,Regular
6,2015,10,7,1,3774,ARI,PIT,0,NFC-WEST,AFC-NORTH,45,2,7,0,left tackle,11,Regular
6,2015,10,7,1,3741,ARI,PIT,0,NFC-WEST,AFC-NORTH,8,1,10,1,short right,0,Regular
6,2015,10,7,1,3738,ARI,PIT,0,NFC-WEST,AFC-NORTH,8,2,10,1,short right,8,Regular
6,2015,10,7,1,3707,ARI,PIT,0,NFC-WEST,AFC-NORTH,17,3,2,0,left tackle,8,Regular
6,2015,10,7,1,3661,ARI,PIT,0,NFC-WEST,AFC-NORTH,26,1,10,1,short middle,15,Regular
6,2015,10,7,1,3620,ARI,PIT,0,NFC-WEST,AFC-NORTH,42,1,10,0,right guard,8,Regular
6,2015,10,7,2,3600,ARI,PIT,0,NFC-WEST,AFC-NORTH,60,2,2,0,right guard,-3,Regular
6,2015,10,7,2,3558,ARI,PIT,0,NFC-WEST,AFC-NORTH,57,3,5,1,deep middle,0,Regular
6,2015,10,8,2,3545,PIT,ARI,1,AFC-NORTH,NFC-WEST,13,1,10,0,right tackle,9,Regular
6,2015,10,8,2,3506,PIT,ARI,1,AFC-NORTH,NFC-WEST,22,2,1,0,center,5,Regular
6,2015,10,8,2,3467,PIT,ARI,1,AFC-NORTH,NFC-WEST,28,1,10,0,left tackle,-3,Regular
6,2015,10,8,2,3444,PIT,ARI,1,AFC-NORTH,NFC-WEST,25,2,13,1,deep left,0,Regular
6,2015,10,8,2,3436,PIT,ARI,1,AFC-NORTH,NFC-WEST,25,3,13,0,center,12,Regular
6,2015,10,9,2,3419,ARI,PIT,0,NFC-WEST,AFC-NORTH,27,1,10,0,right guard,4,Regular
6,2015,10,9,2,3358,ARI,PIT,0,NFC-WEST,AFC-NORTH,15,2,21,1,short left,44,Regular
6,2015,10,9,2,3307,ARI,PIT,0,NFC-WEST,AFC-NORTH,72,1,10,1,deep right,0,Regular
6,2015,10,9,2,3300,ARI,PIT,0,NFC-WEST,AFC-NORTH,72,2,10,1,short left,5,Regular
6,2015,10,9,2,3268,ARI,PIT,0,NFC-WEST,AFC-NORTH,78,3,5,1,short right,0,Regular
6,2015,10,10,2,3196,PIT,ARI,1,AFC-NORTH,NFC-WEST,58,1,20,0,center,4,Regular
6,2015,10,10,2,3148,PIT,ARI,1,AFC-NORTH,NFC-WEST,68,2,11,0,Scrambles,10,Regular
6,2015,10,10,2,3109,PIT,ARI,1,AFC-NORTH,NFC-WEST,79,3,1,0,right guard,-1,Regular
6,2015,10,11,2,3061,ARI,PIT,0,NFC-WEST,AFC-NORTH,11,1,10,1,deep left,0,Regular
6,2015,10,11,2,3055,ARI,PIT,0,NFC-WEST,AFC-NORTH,11,2,10,0,left guard,-2,Regular
6,2015,10,11,2,3010,ARI,PIT,0,NFC-WEST,AFC-NORTH,9,3,12,1,deep middle,18,Regular
6,2015,10,11,2,2972,ARI,PIT,0,NFC-WEST,AFC-NORTH,29,1,10,0,left tackle,3,Regular
6,2015,10,11,2,2935,ARI,PIT,0,NFC-WEST,AFC-NORTH,32,2,7,1,short left,15,Regular
6,2015,10,11,2,2901,ARI,PIT,0,NFC-WEST,AFC-NORTH,58,1,10,1,short middle,9,Regular
6,2015,10,11,2,2858,ARI,PIT,0,NFC-WEST,AFC-NORTH,68,2,1,1,short left,7,Regular
6,2015,10,11,2,2821,ARI,PIT,0,NFC-WEST,AFC-NORTH,75,1,10,0,center,2,Regular
6,2015,10,11,2,2818,ARI,PIT,0,NFC-WEST,AFC-NORTH,78,2,8,1,deep left,15,Regular
6,2015,10,11,2,2811,ARI,PIT,0,NFC-WEST,AFC-NORTH,94,1,10,1,short left,0,Regular
6,2015,10,11,2,2800,ARI,PIT,0,NFC-WEST,AFC-NORTH,83,2,20,1,short right,11,Regular
6,2015,10,11,2,2757,ARI,PIT,0,NFC-WEST,AFC-NORTH,95,3,9,1,short middle,0,Regular
6,2015,10,12,2,2743,PIT,ARI,1,AFC-NORTH,NFC-WEST,6,1,10,1,short right,7,Regular
6,2015,10,12,2,2737,PIT,ARI,1,AFC-NORTH,NFC-WEST,14,2,3,1,deep right,0,Regular
6,2015,10,12,2,2730,PIT,ARI,1,AFC-NORTH,NFC-WEST,14,3,3,1,deep left,0,Regular
6,2015,10,14,3,2692,PIT,ARI,1,AFC-NORTH,NFC-WEST,33,1,10,0,left tackle,8,Regular
6,2015,10,14,3,2658,PIT,ARI,1,AFC-NORTH,NFC-WEST,42,2,2,0,left tackle,9,Regular
6,2015,10,14,3,2615,PIT,ARI,1,AFC-NORTH,NFC-WEST,61,1,10,0,Scrambles,10,Regular
6,2015,10,14,3,2570,PIT,ARI,1,AFC-NORTH,NFC-WEST,72,1,10,0,center,-3,Regular
6,2015,10,14,3,2529,PIT,ARI,1,AFC-NORTH,NFC-WEST,69,2,13,0,Scrambles,7,Regular
6,2015,10,14,3,2485,PIT,ARI,1,AFC-NORTH,NFC-WEST,76,3,6,1,deep right,0,Regular
6,2015,10,15,3,2469,ARI,PIT,0,NFC-WEST,AFC-NORTH,16,1,10,0,left tackle,4,Regular
6,2015,10,16,3,2421,PIT,ARI,1,AFC-NORTH,NFC-WEST,74,1,10,0,right guard,22,Regular
6,2015,10,16,3,2376,PIT,ARI,1,AFC-NORTH,NFC-WEST,98,1,10,0,left tackle,2,Regular
6,2015,10,16,3,2335,PIT,ARI,1,AFC-NORTH,NFC-WEST,51,2,8,1,short right,0,Regular
6,2015,10,16,3,2331,PIT,ARI,1,AFC-NORTH,NFC-WEST,51,3,8,1,short right,8,Regular
6,2015,10,17,3,2319,ARI,PIT,0,NFC-WEST,AFC-NORTH,24,1,10,1,short right,11,Regular
6,2015,10,17,3,2280,ARI,PIT,0,NFC-WEST,AFC-NORTH,36,1,10,0,left tackle,2,Regular
6,2015,10,17,3,2214,ARI,PIT,0,NFC-WEST,AFC-NORTH,26,2,19,1,short left,0,Regular
6,2015,10,17,3,2210,ARI,PIT,0,NFC-WEST,AFC-NORTH,26,3,19,1,Sack,-7,Regular
6,2015,10,18,3,2160,PIT,ARI,1,AFC-NORTH,NFC-WEST,36,1,10,1,deep middle,0,Regular
6,2015,10,18,3,2155,PIT,ARI,1,AFC-NORTH,NFC-WEST,36,2,10,0,right guard,2,Regular
6,2015,10,18,3,2094,PIT,ARI,1,AFC-NORTH,NFC-WEST,32,3,13,1,deep middle,23,Regular
6,2015,10,18,3,2051,PIT,ARI,1,AFC-NORTH,NFC-WEST,67,1,10,0,right guard,-2,Regular
6,2015,10,18,3,2008,PIT,ARI,1,AFC-NORTH,NFC-WEST,64,2,12,1,short left,8,Regular
6,2015,10,18,3,1961,PIT,ARI,1,AFC-NORTH,NFC-WEST,73,3,4,1,short middle,0,Regular
6,2015,10,19,3,1946,ARI,PIT,0,NFC-WEST,AFC-NORTH,10,1,10,1,short middle,13,Regular
6,2015,10,19,3,1903,ARI,PIT,0,NFC-WEST,AFC-NORTH,25,1,10,1,deep left,42,Regular
6,2015,10,19,3,1855,ARI,PIT,0,NFC-WEST,AFC-NORTH,80,1,10,1,deep left,0,Regular
6,2015,10,19,3,1848,ARI,PIT,0,NFC-WEST,AFC-NORTH,80,2,10,1,short middle,8,Regular
6,2015,10,19,3,1810,ARI,PIT,0,NFC-WEST,AFC-NORTH,89,3,2,0,right tackle,-2,Regular
6,2015,10,20,4,1791,PIT,ARI,1,AFC-NORTH,NFC-WEST,15,1,10,0,right guard,0,Regular
6,2015,10,20,4,1745,PIT,ARI,1,AFC-NORTH,NFC-WEST,15,2,10,1,short middle,10,Regular
6,2015,10,20,4,1704,PIT,ARI,1,AFC-NORTH,NFC-WEST,26,1,10,0,left tackle,9,Regular
6,2015,10,20,4,1661,PIT,ARI,1,AFC-NORTH,NFC-WEST,36,2,1,1,deep left,23,Regular
6,2015,10,20,4,1634,PIT,ARI,1,AFC-NORTH,NFC-WEST,70,1,10,1,short right,3,Regular
6,2015,10,20,4,1596,PIT,ARI,1,AFC-NORTH,NFC-WEST,73,2,7,0,left tackle,4,Regular
6,2015,10,20,4,1550,PIT,ARI,1,AFC-NORTH,NFC-WEST,78,3,3,1,short middle,5,Regular
6,2015,10,20,4,1509,PIT,ARI,1,AFC-NORTH,NFC-WEST,83,1,10,0,right guard,5,Regular
6,2015,10,20,4,1465,PIT,ARI,1,AFC-NORTH,NFC-WEST,89,2,5,0,center,7,Regular
6,2015,10,20,4,1424,PIT,ARI,1,AFC-NORTH,NFC-WEST,96,1,10,0,left guard,4,Regular
6,2015,10,20,4,1383,PIT,ARI,1,AFC-NORTH,NFC-WEST,51,2,6,1,short left,0,Regular
6,2015,10,20,4,1379,PIT,ARI,1,AFC-NORTH,NFC-WEST,51,3,6,0,center,-2,Regular
6,2015,10,21,4,1333,ARI,PIT,0,NFC-WEST,AFC-NORTH,14,1,10,0,right tackle,3,Regular
6,2015,10,21,4,1285,ARI,PIT,0,NFC-WEST,AFC-NORTH,29,1,10,1,short left,2,Regular
6,2015,10,21,4,1247,ARI,PIT,0,NFC-WEST,AFC-NORTH,31,2,8,1,deep right,0,Regular
6,2015,10,21,4,1240,ARI,PIT,0,NFC-WEST,AFC-NORTH,31,2,8,1,short right,12,Regular
6,2015,10,21,4,1211,ARI,PIT,0,NFC-WEST,AFC-NORTH,44,1,10,1,short left,10,Regular
6,2015,10,21,4,1168,ARI,PIT,0,NFC-WEST,AFC-NORTH,64,1,10,0,left tackle,4,Regular
6,2015,10,21,4,1126,ARI,PIT,0,NFC-WEST,AFC-NORTH,69,2,6,0,center,-2,Regular
6,2015,10,21,4,1087,ARI,PIT,0,NFC-WEST,AFC-NORTH,67,3,8,1,deep middle,19,Regular
6,2015,10,22,4,1040,PIT,ARI,1,AFC-NORTH,NFC-WEST,2,1,10,0,left tackle,2,Regular
6,2015,10,22,4,1035,PIT,ARI,1,AFC-NORTH,NFC-WEST,4,2,8,1,short middle,88,Regular
6,2015,10,23,4,1018,ARI,PIT,0,NFC-WEST,AFC-NORTH,13,1,10,1,short middle,15,Regular
6,2015,10,23,4,1000,ARI,PIT,0,NFC-WEST,AFC-NORTH,29,1,10,1,short middle,8,Regular
6,2015,10,23,4,980,ARI,PIT,0,NFC-WEST,AFC-NORTH,38,2,2,1,deep middle,20,Regular
6,2015,10,23,4,964,ARI,PIT,0,NFC-WEST,AFC-NORTH,74,1,5,1,short left,4,Regular
6,2015,10,23,4,948,ARI,PIT,0,NFC-WEST,AFC-NORTH,79,2,1,1,short middle,12,Regular
6,2015,10,23,4,935,ARI,PIT,0,NFC-WEST,AFC-NORTH,92,2,10,1,deep middle,0,Regular
6,2015,10,23,4,928,ARI,PIT,0,NFC-WEST,AFC-NORTH,92,3,10,1,short left,7,Regular
6,2015,10,23,4,921,ARI,PIT,0,NFC-WEST,AFC-NORTH,50,4,3,1,short right,0,Regular
6,2015,10,1,1,4496,MIN,KC,1,NFC-NORTH,AFC-WEST,6,1,10,0,right tackle,5,Regular
6,2015,10,1,1,4465,MIN,KC,1,NFC-NORTH,AFC-WEST,11,2,5,0,left tackle,1,Regular
6,2015,10,1,1,4424,MIN,KC,1,NFC-NORTH,AFC-WEST,13,3,4,1,deep right,16,Regular
6,2015,10,1,1,4410,MIN,KC,1,NFC-NORTH,AFC-WEST,30,1,10,0,left guard,3,Regular
6,2015,10,1,1,4379,MIN,KC,1,NFC-NORTH,AFC-WEST,33,2,7,1,short right,0,Regular
6,2015,10,1,1,4374,MIN,KC,1,NFC-NORTH,AFC-WEST,33,3,7,1,deep left,52,Regular
6,2015,10,1,1,4327,MIN,KC,1,NFC-NORTH,AFC-WEST,50,1,9,0,right tackle,-1,Regular
6,2015,10,1,1,4296,MIN,KC,1,NFC-NORTH,AFC-WEST,98,2,10,1,Sack,-5,Regular
6,2015,10,2,1,4245,KC,MIN,0,AFC-WEST,NFC-NORTH,34,1,10,1,short right,0,Regular
6,2015,10,2,1,4242,KC,MIN,0,AFC-WEST,NFC-NORTH,34,2,10,1,short right,-2,Regular
6,2015,10,2,1,4197,KC,MIN,0,AFC-WEST,NFC-NORTH,12,3,12,1,deep left,0,Regular
6,2015,10,3,1,4180,MIN,KC,1,NFC-NORTH,AFC-WEST,41,1,10,0,left guard,0,Regular
6,2015,10,3,1,4144,MIN,KC,1,NFC-NORTH,AFC-WEST,41,2,10,1,short left,31,Regular
6,2015,10,3,1,4108,MIN,KC,1,NFC-NORTH,AFC-WEST,84,1,10,1,short right,0,Regular
6,2015,10,3,1,4108,MIN,KC,1,NFC-NORTH,AFC-WEST,84,2,10,0,right tackle,-1,Regular
6,2015,10,3,1,4067,MIN,KC,1,NFC-NORTH,AFC-WEST,83,3,11,1,short right,14,Regular
6,2015,10,3,1,4035,MIN,KC,1,NFC-NORTH,AFC-WEST,98,1,10,0,center,-6,Regular
6,2015,10,3,1,3990,MIN,KC,1,NFC-NORTH,AFC-WEST,92,2,16,1,short left,10,Regular
6,2015,10,3,1,3950,MIN,KC,1,NFC-NORTH,AFC-WEST,53,3,6,1,short right,0,Regular
6,2015,10,4,1,3902,KC,MIN,0,AFC-WEST,NFC-NORTH,18,1,10,0,left tackle,1,Regular
6,2015,10,4,1,3875,KC,MIN,0,AFC-WEST,NFC-NORTH,19,2,9,0,center,6,Regular
6,2015,10,4,1,3833,KC,MIN,0,AFC-WEST,NFC-NORTH,26,3,3,1,short left,3,Regular
6,2015,10,4,1,3794,KC,MIN,0,AFC-WEST,NFC-NORTH,29,1,10,0,left tackle,8,Regular
6,2015,10,4,1,3756,KC,MIN,0,AFC-WEST,NFC-NORTH,38,2,2,0,left tackle,-1,Regular
6,2015,10,4,1,3713,KC,MIN,0,AFC-WEST,NFC-NORTH,37,3,3,1,Sack,-4,Regular
6,2015,10,5,1,3667,MIN,KC,1,NFC-NORTH,AFC-WEST,11,1,10,0,center,3,Regular
6,2015,10,5,1,3638,MIN,KC,1,NFC-NORTH,AFC-WEST,15,2,7,1,deep left,20,Regular
6,2015,10,5,1,3607,MIN,KC,1,NFC-NORTH,AFC-WEST,37,1,10,0,left tackle,-5,Regular
6,2015,10,5,2,3600,MIN,KC,1,NFC-NORTH,AFC-WEST,31,2,15,1,short right,13,Regular
6,2015,10,5,2,3583,MIN,KC,1,NFC-NORTH,AFC-WEST,54,3,2,1,short right,-3,Regular
6,2015,10,6,2,3485,KC,MIN,0,AFC-WEST,NFC-NORTH,47,1,25,0,left tackle,2,Regular
6,2015,10,6,2,3442,KC,MIN,0,AFC-WEST,NFC-NORTH,49,2,23,1,short left,13,Regular
6,2015,10,6,2,3406,KC,MIN,0,AFC-WEST,NFC-NORTH,14,3,10,1,Sack,-7,Regular
6,2015,10,7,2,3352,MIN,KC,1,NFC-NORTH,AFC-WEST,44,1,10,1,deep left,0,Regular
6,2015,10,7,2,3346,MIN,KC,1,NFC-NORTH,AFC-WEST,44,2,10,0,center,6,Regular
6,2015,10,7,2,3248,MIN,KC,1,NFC-NORTH,AFC-WEST,63,4,1,0,center,3,Regular
6,2015,10,7,2,3210,MIN,KC,1,NFC-NORTH,AFC-WEST,67,1,10,1,short left,0,Regular
6,2015,10,7,2,3205,MIN,KC,1,NFC-NORTH,AFC-WEST,67,2,10,0,center,4,Regular
6,2015,10,7,2,3103,MIN,KC,1,NFC-NORTH,AFC-WEST,94,2,4,1,short left,11,Regular
6,2015,10,7,2,3069,MIN,KC,1,NFC-NORTH,AFC-WEST,77,1,3,0,right guard,-1,Regular
6,2015,10,7,2,3029,MIN,KC,1,NFC-NORTH,AFC-WEST,66,2,4,0,right guard,0,Regular
6,2015,10,7,2,2986,MIN,KC,1,NFC-NORTH,AFC-WEST,66,3,4,1,short middle,4,Regular
6,2015,10,8,2,2983,KC,MIN,0,AFC-WEST,NFC-NORTH,13,1,10,0,left tackle,3,Regular
6,2015,10,8,2,2947,KC,MIN,0,AFC-WEST,NFC-NORTH,16,2,7,1,short left,6,Regular
6,2015,10,8,2,2900,KC,MIN,0,AFC-WEST,NFC-NORTH,22,3,1,0,left guard,0,Regular
6,2015,10,9,2,2855,MIN,KC,1,NFC-NORTH,AFC-WEST,8,1,10,0,center,2,Regular
6,2015,10,9,2,2851,MIN,KC,1,NFC-NORTH,AFC-WEST,10,2,8,1,short right,0,Regular
6,2015,10,9,2,2845,MIN,KC,1,NFC-NORTH,AFC-WEST,10,3,8,1,short right,0,Regular
6,2015,10,10,2,2825,KC,MIN,0,AFC-WEST,NFC-NORTH,25,1,10,1,short right,4,Regular
6,2015,10,10,2,2820,KC,MIN,0,AFC-WEST,NFC-NORTH,29,2,6,1,short right,11,Regular
6,2015,10,10,2,2797,KC,MIN,0,AFC-WEST,NFC-NORTH,41,1,10,1,short right,0,Regular
6,2015,10,10,2,2793,KC,MIN,0,AFC-WEST,NFC-NORTH,41,2,10,1,short right,8,Regular
6,2015,10,10,2,2767,KC,MIN,0,AFC-WEST,NFC-NORTH,59,3,2,1,short right,0,Regular
6,2015,10,11,2,2755,MIN,KC,1,NFC-NORTH,AFC-WEST,47,1,10,0,right guard,0,Regular
6,2015,10,11,2,2751,MIN,KC,1,NFC-NORTH,AFC-WEST,47,2,10,0,left tackle,0,Regular
6,2015,10,11,2,2746,MIN,KC,1,NFC-NORTH,AFC-WEST,47,3,10,0,center,4,Regular
6,2015,10,12,3,2700,KC,MIN,0,AFC-WEST,NFC-NORTH,13,1,10,1,short left,0,Regular
6,2015,10,12,3,2694,KC,MIN,0,AFC-WEST,NFC-NORTH,13,2,10,1,short right,6,Regular
6,2015,10,12,3,2651,KC,MIN,0,AFC-WEST,NFC-NORTH,19,3,4,1,short middle,13,Regular
